sedafips,fips,stateabb,sedafipsname,subject,subgroup,ys_mn_2016_ol,ys_mn_2016_ol_se_adj,ys_mn_2016_eb,ys_mn_2016_eb_se_adj,ys_mn_2017_ol,ys_mn_2017_ol_se_adj,ys_mn_2017_eb_se_adj,ys_mn_2017_eb,ys_mn_2018_ol,ys_mn_2018_ol_se_adj,ys_mn_2018_eb,ys_mn_2018_eb_se_adj,ys_mn_2019_ol,ys_mn_2019_ol_se_adj,ys_mn_2019_eb_se_adj,ys_mn_2019_eb,ys_mn_2022_ol,ys_mn_2022_ol_se_adj,ys_mn_2022_eb,ys_mn_2022_eb_se_adj,ys_mn_2023_ol,ys_mn_2023_ol_se_adj,ys_mn_2023_eb,ys_mn_2023_eb_se_adj,ys_mn_1922_ol,ys_mn_1922_ol_se_adj,ys_mn_1922_eb,ys_mn_1922_eb_se_adj,ys_mn_1923_ol,ys_mn_1923_ol_se_adj,ys_mn_1923_eb,ys_mn_1923_eb_se_adj,ys_mn_2223_ol,ys_mn_2223_ol_se_adj,ys_mn_2223_eb,ys_mn_2223_eb_se_adj,avgasmt_2016,avgasmt_2017,avgasmt_2018,avgasmt_2019,avgasmt_2022,avgasmt_2023,tot_2016,tot_2017,tot_2018,tot_2019,tot_2022,tot_2023,cell_2016,cell_2017,cell_2018,cell_2019,cell_2022,cell_2023,flag_estasmt2022,flag_estasmt2023
20,20,KS,Kansas,rla,all,.0966195825680053,.0166746854841971,.0979902636811553,.0132100601059774,.1140623155987446,.0206083756694128,.0156086080885455,.0935609663420592,.0584923418819327,.0147450340632342,.0515721906478542,.0112024719674029,.0029223681651209,.0210940505918636,.0160733588978776,.0095834149536491,-.1132487826636006,.0293428284952983,-.1020526890566277,.0247355967340766,-.0881319902906934,.0295597976922237,-.0770384062254294,.0250554376959843,-.1161711508287215,.0361380762420552,-.1116361040102768,.0294991968034867,-.0910543584558142,.0363144683284404,-.0866218211790785,.0297678992271428,.0251167923729072,.003574920348862,.0250142828311983,.0035637905539957,34862,35575.16666666666,35582.16666666666,35693,35205.16666666666,35437.83333333334,209172,213451,213493,214158,211231,212627,6,6,6,6,6,6,1,1
20,20,KS,Kansas,rla,blk,-.493323958701971,.0190764232286701,-.5049595468779834,.014738949240064,-.4651097679643715,.0227572994617886,.0124508421756286,-.5209965434323004,-.5338904018808501,.0179938007584367,-.5372227395690867,.0116586071774784,-.5604382956061027,.0235059116538554,.0167478109047252,-.5533621976476472,-.7056779493732942,.0315244846344809,-.6934779075471968,.0272148471132431,-.6778291049940445,.0315561518340504,-.6651241758150512,.0273045581410152,-.1452396537671915,.0393232884452518,-.1401157098995497,.031955235463029,-.1173908093879418,.0425899248177637,-.1117619781674041,.0320316728469887,.0278488443792497,.0163578935634845,.0283537317321456,.0155672801572494,2428,2475,2489.666666666667,2491.833333333333,2358,2384.666666666667,14568,14850,14938,14951,14148,14308,6,6,6,6,6,6,1,1
20,20,KS,Kansas,rla,hsp,-.2809578831141556,.0174277625950919,-.2817512317860228,.0140029965475376,-.2710455988837157,.0212180782439465,.0112505150066981,-.3063050324379044,-.3214194617316396,.0156247822526773,-.3309132801386002,.0112711807330155,-.3700208320318105,.0217409532547698,.0139565462145467,-.3555247902255523,-.5115376319509521,.0298845097187172,-.4946430571544418,.0261398528400513,-.4870806994377701,.0298854626592706,-.4717726659599449,.0266386116285697,-.1415167999191416,.0369560951610717,-.1391182669288895,.0296323655609591,-.1170598674059596,.03781500496935,-.1162478757343927,.0300732574181206,.024456932513182,.0080138399832901,.0228703911944969,.0078182745767461,6667.666666666667,7020.666666666667,7067.333333333333,7218.5,7377.333333333333,7417.333333333333,40006,42124,42404,43311,44264,44504,6,6,6,6,6,6,1,1
20,20,KS,Kansas,rla,wht,.2716251818322586,.0168927457566994,.265969405479356,.0120725512176585,.2959511913181071,.0207823430078694,.0109613457101341,.2460561625964063,.2435065020747943,.0149976141028486,.2260792847947251,.0095058367570243,.1856127788874412,.0212834044726219,.0133760379462889,.2060902054751265,.0755715484492806,.0294951545077785,.0923148066639823,.0237685401484146,.1042680011321805,.0294967210508164,.1208094216332908,.0239683560077939,-.1100412304381606,.0363723445131455,-.1137753988111441,.0272738316326723,-.0813447777552607,.0366191885404547,-.0852807838418357,.027448141664909,.0286964526828999,.0042447054053755,.0284946149693084,.0042158321231063,22599,22814.5,22765.83333333333,22680.83333333333,22104,22240.33333333333,135594,136887,136595,136085,132624,133442,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,mth,all,-.0130258493678353,.0142962460123994,-.0132755926801489,.0122989247330214,-.0353080285411813,.0183916947186971,.0155902524090886,-.0325526333133631,-.0386194523339043,.0145675769724739,-.039856127988631,.0120164843348898,-.0419308761266273,.0225965209881977,.0182900960331956,-.0471596226638989,-.2155422910997028,.0259801879429174,-.2148003590971213,.0241032927938612,-.1646992375382721,.0261426060784761,-.1640209731947439,.0242760198079677,-.1736114149730755,.0344321496035228,-.1676407364332224,.0302571700000201,-.1227683614116448,.0345548638160308,-.116861350530845,.0303949461361648,.0508430535614307,.0029095853699564,.0507793859023773,.0028973416331853,50258.16666666666,51025.66666666666,51107.33333333334,50836.83333333334,47767.33333333334,47879.5,301549,306154,306644,305021,286604,287277,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,mth,blk,-.5359441391553618,.0153608074166467,-.538883718002093,.0128790658617287,-.6007202354309865,.0193113066070929,.011739900837039,-.5812175220218569,-.6368369700209391,.0157451830723035,-.6232889404104427,.01081057100838,-.6633925848620501,.0233999198502231,.0160463315036035,-.6652353676695473,-.8150519285540733,.0269525381282647,-.8166777799101597,.0251001090212512,-.7585687568250173,.0268814653707668,-.7608003518350381,.0250808418821527,-.1516593436920232,.0356930744060024,-.1514424122406124,.0297909420395232,-.0951761719629672,.0370554681725801,-.0955649841654909,.0297747104812302,.0564831717290559,.0099555090747118,.0558774280751216,.0096017640138193,5192,5331,5339.833333333333,5388.166666666667,5159,5177.5,31152,31986,32039,32329,30954,31065,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,mth,ecd,-.2505200503298619,.0144631555101545,-.2471055176594515,.0118410974236974,-.2722572838694422,.0185315887730482,.0121485668550221,-.265551750522314,-.2833651874627096,.0147500043145386,-.2796299763912388,.0112556879735709,-.2853624902940796,.0227201851320594,.0158527069046082,-.2901507277495258,-.4625877032837847,.0261151607658504,-.4670460442319689,.0239991989644879,-.3976926550044783,.0261103458723216,-.4022903890822067,.0239624616542364,-.1772252129897051,.0346151474684315,-.1768953164824431,.0287622994063494,-.1123301647103987,.0348140759831582,-.1121396613326809,.02873165301082,.0648950482793064,.0037163762322787,.0647556551497623,.0036973430923692,31267.66666666667,31952,31704.83333333333,31533.5,27732.66666666667,27885.66666666667,187606,191712,190229,189201,166396,167314,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,mth,hsp,-.2732307965903999,.0158914726449835,-.2738065552313569,.0119343681707649,-.3030204980678878,.0197034139720219,.0110794766004332,-.2909840926827062,-.3148349937602439,.0161116159393333,-.3081239510303573,.0103145187874329,-.327857168516703,.0236175116551757,.0165734628746163,-.3252609806477165,-.4988604290006529,.0269407625083139,-.4874741706207775,.0236016728367612,-.4320976697081185,.026881796866233,-.4275096744258805,.0249146915185979,-.1710032604839499,.0358272457957869,-.162213189973061,.0288395324571984,-.1042405011914155,.0371764293269255,-.102248693778164,.0299235947894497,.0667627592925344,.0099244826660213,.059964496194897,.008725846097114,3110.833333333333,3415.833333333333,3634.166666666667,3841.5,4010.166666666667,4027.833333333333,18665,20495,21805,23049,24061,24167,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,mth,nec,.3803073842384364,.0145866934480681,.3786256820781433,.0105605987655515,.3659030349757002,.0186375890348575,.0128604775593798,.3686878278345075,.3671527360364638,.0148863535439932,.3659712750166735,.0114276297766726,.3603573262263909,.0228101311411402,.0150313844767085,.3598475892922773,.1808918493751106,.0261501869628075,.1940568586106294,.0220964368817779,.2119171166080773,.0261560257364708,.2257435269881533,.0219368086781259,-.1794654768512803,.0347006391996718,-.1657907306816478,.0267244278172055,-.1484402096183136,.0349594620994643,-.134104062304124,.0265925947261138,.0310252672329667,.0042461311117397,.0316866683775238,.0042250547948694,18990.5,19073.66666666667,19402.5,19303.33333333333,20034.16666666667,19994.16666666667,113943,114442,116415,115820,120205,119965,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,mth,wht,.0701474495322768,.0144387660897486,.0718727708155553,.0108771427303126,.0576815333595242,.018511441028284,.0113317453772781,.0662850915763426,.0622222646687262,.0147245283331702,.0607232803914014,.0091457165852647,.0673339841389925,.0227024331816655,.014469885387574,.055163213821093,-.1076071143783296,.0260803326365082,-.0974346706842757,.0232028896442259,-.0563034774415913,.0260810356019759,-.0462466276260134,.0232496744960934,-.1749410985173221,.0345772211549584,-.1525978845053687,.0273450483812271,-.1236374615805838,.0347282026630047,-.1014098414471063,.0273847575724859,.0513036369367383,.0032347855267119,.0511880430582623,.0032056502415748,39233.5,39317.16666666666,38995.66666666666,38349.66666666666,35113.66666666666,35181,235401,235903,233974,230098,210682,211086,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,rla,all,.129447223250643,.0139530140756818,.129922045798073,.0114513241896543,.0933482485747087,.018616589828522,.0142586451384538,.0929930822898424,.059912946786639,.0138027549261026,.0575065150916615,.0105177851517506,.0264776449985694,.0203834922757796,.0154656476362676,.0220199478934806,-.0839713425665292,.0247007288906199,-.078497378829597,.0217155595115894,-.0140722170284506,.0248870949585879,-.0088357720441935,.0219680247636507,-.1104489875650985,.0320251895401834,-.1005173267230776,.0266599283890743,-.0405498620270199,.0321691506389979,-.0308557199376741,.0268659704612649,.0698991255380786,.003039981537751,.0696616067854035,.003033035463163,50088.66666666666,50818.33333333334,50982,50663.5,47767.83333333334,47879.5,300532,304910,305892,303981,286607,287277,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,rla,blk,-.4301701814278233,.0153288330101928,-.415395095822817,.0123437704914758,-.5099716759400429,.0197090859248537,.0104247035549112,-.477558585679373,-.5497488608326901,.0152256355905801,-.5396145939147055,.0102667290829995,-.6047567005575779,.0214694005829625,.0149283025949937,-.6017033901789323,-.6864044257350824,.0257824863506511,-.6847858298361741,.0231276281216087,-.5784408962262103,.0256313749167036,-.5772124766140769,.0230142940647591,-.0816477251775045,.0335510322317096,-.0830824396572418,.0275271030240946,.0263158043313676,.0350303258748694,.0244909135648553,.027431951255186,.1079635295088721,.0100723367242326,.1075733532220972,.009874814606014,5155.166666666667,5272.5,5316.666666666667,5356.166666666667,5159.166666666667,5177.333333333333,30931,31635,31900,32137,30955,31064,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,rla,ecd,-.1056246056205217,.0141456842900652,-.1064192973854792,.0119998492112775,-.1421042110960087,.0187668574530652,.0117884322206507,-.1418489842990833,-.1815932523539207,.0140161832833061,-.1780757995084533,.0105726593256173,-.2135611238997585,.0205376880401062,.0145737528708705,-.2111250645556278,-.3288137182567038,.02485780537654,-.3372694948467039,.0226915131015203,-.2539818277841576,.024846939834879,-.2626477037268217,.0226925243438801,-.1152525943569453,.0322444897334515,-.1261444302910761,.0269684823373077,-.0404207038843992,.0324766994938046,-.0515226391711938,.0269693332108674,.0748318904725462,.003876711472399,.0746217911198822,.0038646243590118,31137.16666666667,31788.33333333333,31623.83333333333,31420,27732.66666666667,27885.83333333333,186823,190730,189743,188520,166396,167315,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,rla,hsp,-.1449442126375213,.0158161305691092,-.1629976300902086,.0129454774285242,-.1883188069060718,.0199821416741303,.0104819450499936,-.1973889263456598,-.2422307464540819,.0155685797839635,-.2317929230843714,.0111815406245082,-.2701476586005447,.0216235418394209,.0138221706067008,-.2661612112735944,-.3600270764589129,.0257783128406877,-.36103809287885,.0231604748147601,-.3027044328959742,.0257101791085656,-.305360406960504,.0237914509324178,-.0898794178583682,.0336466785075964,-.0948768816052556,.0269714662917291,-.0325567742954294,.0351764364574445,-.0391991956869097,.0275151874016949,.0573226435629388,.0102607361944004,.055677685918346,.0098472418841464,3039.833333333333,3329,3567.666666666667,3732.5,4010.666666666667,4028.5,18239,19974,21406,22395,24064,24171,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,rla,nec,.525641677516698,.0142741980973875,.5304860655772498,.0109613105450781,.4966870461620201,.0188669537145764,.0105793007231221,.5011114481313916,.4625557096775346,.014162061705323,.4682233298147402,.0133457192216806,.4277363220678553,.0206468432759072,.0093635189051101,.4347132575929156,.3130860830534107,.0249082115764295,.3109814761918483,.0226534294298026,.3593220546358165,.0249109610971178,.3573495372251033,.0226239716809955,-.1146502390144446,.0323529154976187,-.1237317814010673,.0245123101974783,-.0684142674320388,.032671610190784,-.0773637203678124,.0244850889503967,.0462359715824058,.0045522490334435,.0463680610332549,.004539017787123,18951.5,19030,19358.16666666667,19243.5,20033.83333333333,19994.16666666667,113709,114180,116149,115461,120203,119965,6,6,6,6,6,6,1,1
21,21,KY,Kentucky,rla,wht,.2244568024954289,.0141113507732926,.2217208605368281,.0106490641626603,.1979754633962507,.0187410217978617,.0096741068428211,.1948358334078689,.1699579903401765,.0139822737059512,.1679502509604103,.0088580299095071,.1418645854370994,.0205135070188224,.0126722777408987,.1410689672208281,.0230931411338425,.0248214049185149,.0348460327281434,.0210022762581126,.0926485531915195,.0248177490333926,.1040507331359951,.0211203225267407,-.118771444303257,.0322010265727687,-.1062229344926847,.024529211792566,-.0492160322455799,.032383281274412,-.037018234084833,.0246303602648444,.0695554120576771,.003430859040755,.0692047004078517,.0034145478887804,39216.83333333334,39291.16666666666,38990.5,38343.83333333334,35113.83333333334,35181.33333333334,235301,235747,233943,230063,210683,211088,6,6,6,6,6,6,1,1
22,22,LA,Louisiana,mth,all,-.2781318160900066,.0181325313833787,-.2658024221389035,.0146396523533103,-.3400192100320794,.0261020664204786,.0198624751827034,-.2981886088120403,-.2950816885615087,.0182324708288841,-.2783451561269225,.0141236366222029,-.2501441670909381,.0254631910546452,.0200845842715405,-.2585017034418046,-.3459249677940889,.0290070750684976,-.3609790598232884,.0265180551781919,-.2984066372839249,.0291347750885502,-.3134614941677355,.0266568447641154,-.0957808007031508,.0385977266521594,-.1024773563814839,.0332655644141843,-.0482624701929868,.0386937878495472,-.0549597907259309,.0333763074371441,.047518330510164,.0027248331014855,.0475175656555529,.0027148755227303,53264.83333333334,53589.83333333334,53069.5,53649.83333333334,49035.66666666666,50402.33333333334,319589,321539,212278,321899,294214,302414,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,mth,blk,-.5946493526632414,.0182881641187793,-.5731236863309921,.0152490503059198,-.68008862592386,.0262227722457173,.0141076803867478,-.5945389542956514,-.6314095956275342,.0186855199864282,-.6152794213884261,.0125670636689464,-.6062724018442873,.0255856289616546,.0178604544558931,-.6360789528023506,-.7550319403504256,.0291234151657125,-.7654852619713345,.0267874329089691,-.6821923014485485,.0291191083582973,-.6927962296156319,.0267901207853732,-.1487595385061383,.0387659350497046,-.1294063091689839,.0321956890782532,-.0759198996042612,.0389367781758548,-.0567172768132813,.0321979254776751,.0728396389018772,.0036434838325163,.0726890323557026,.0036253760763293,23726.83333333333,23552,23204.5,23174.33333333333,20627,21212.5,142361,141312,92818,139046,123762,127275,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,mth,ecd,-.463469448140046,.0182332251082991,-.4354156789156271,.0148216122012315,-.5304775102478174,.0261791594191022,.0154484237585582,-.4675661191689672,-.5065541723019096,.0185324378954518,-.4770667428476894,.0134627744135588,-.4612675566806898,.0255416532604167,.0178812293718874,-.47533994322456,-.5761931218319183,.0291065657887308,-.5873284038986344,.0262856555378524,-.5240443354707256,.0290878075639975,-.5351321091313938,.0262421929552308,-.1149255651512285,.0387242588475114,-.1119884606740744,.0317911001839301,-.0627767787900358,.0388592348885567,-.0597921659068338,.031755173672169,.0521487863611927,.0032360335033739,.0521962947672406,.0032235706429684,38894.66666666666,39180.5,37008,38326.16666666666,27609.33333333333,32577.33333333333,233368,235083,148032,229957,165656,195464,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,mth,hsp,-.3379485391607841,.0195453719961013,-.2789908672177206,.014813067619963,-.4439268615583615,.0271180556654235,.0139569634387149,-.3196274107137371,-.3995297798494444,.021435980027744,-.3600955597595659,.0125132797409988,-.3889667996481593,.0263001158824165,.0189753952638043,-.4005878238073634,-.508047032003008,.0296734982142318,-.5218279716753342,.0255964782104364,-.4960392028057708,.029645615899126,-.50758578233589,.0267908366411687,-.1190802323548487,.0396511360707175,-.1212401478679709,.0318629145276284,-.1070724031576115,.0406050590683991,-.1069979585285267,.0328300861002738,.0120078291972373,.0087497560108624,.0142421893394442,.0079091170799572,3125.833333333333,3523.5,3551.75,4237.166666666667,4705.666666666667,4892.333333333333,18755,21141,14207,25423,28234,29354,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,mth,nec,.2192734024675534,.0184051596118577,.2367641127233127,.0133107344749526,.1780966724730639,.0263154353380109,.0163300773041634,.2356490573721471,.2046160778095058,.0189379072175419,.2512733474802797,.0135670476585786,.2788162221039803,.0256632215298953,.0169574802667122,.2868150337455342,.2067014275920713,.0291352194206943,.1972886688157454,.0243276969943942,.2162223055834123,.0291695531898347,.2070796473628307,.0242051036888998,-.072114794511909,.0388260473134271,-.0895263649297888,.0296545608304522,-.062593916520568,.0390431170107123,-.0797353863827035,.0295540721658848,.009520877991341,.0041113301895727,.0097909785470853,.0040921232787177,14370.16666666667,14409.33333333333,16061.5,15323.66666666667,21425.33333333333,17825.16666666667,86221,86456,64246,91942,128552,106951,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,mth,wht,.0090779182714851,.0182983662564995,.0292678203136454,.0135292824629409,-.0259070364092446,.0262287259341674,.0141365452355548,.0414604793266626,.011981913701474,.0187145798057711,.0537003793127212,.0110910408789363,.0881655895230356,.0255916050751394,.0161268554537488,.0659913832358795,.0339778217616917,.0291345287482536,.0171955422765873,.0255584266467579,.0856700925564075,.0291344345402142,.0690496345001366,.0256258268061221,-.0541877677613439,.0387782286303116,-.0487958409592922,.0302209966659574,-.0024954969666281,.0389687855726433,.0030582512642571,.0302780195244582,.0516922707947158,.0038490561572856,.0518540922235493,.0038003849124107,24100.66666666667,24020.83333333333,23818.75,23489.16666666667,21056.83333333333,21569,144604,144125,95275,140935,126341,129414,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,rla,all,-.1422992819526487,.0181748937429864,-.1392400754834547,.013997139203536,-.1736763731460753,.0258751613120981,.0179539604464524,-.1583666127018142,-.1841916593792876,.0182025889141611,-.1686101113853064,.012824148279794,-.1947069456124999,.0256088461236477,.0183163975905687,-.1788536100687986,-.1670042356768245,.0281023333382847,-.1935069153980486,.0241840720284194,-.1456973516404522,.0282564452155053,-.1720903293543458,.0244027777731865,.0277027099356754,.0380204436960004,-.01465330532925,.0303374316739498,.0490095939720477,.0381344948308159,.0067632807144529,.0305120629217907,.0213068840363724,.0029471269332667,.0214165860437028,.0029408934923138,53179.33333333334,53483,53077.5,53660,49035.83333333334,50402.5,319076,320898,212310,321960,294215,302415,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,rla,blk,-.4510643768461881,.0183634177942568,-.441307712210791,.0148709927293988,-.5048747721281601,.0260080576418512,.0127473918731846,-.4737726766414719,-.5248118631817879,.0187536300180306,-.5061890159862733,.012410684658262,-.5439106399943018,.0257562574300344,.0176783394562107,-.5385938387499356,-.5185163179034172,.0282550313914015,-.5457982808889965,.0248012627644306,-.4786226625087074,.0282509151737671,-.5057642798591976,.0248010472312189,.0253943220908845,.0382325986002951,-.0072044421390609,.0304569584929183,.0652879774855944,.0384540027136788,.032829558890738,.0304567829833383,.0398936553947098,.0041205253272285,.0400340010297989,.004106926310321,23735.16666666667,23574.33333333333,23206.5,23177.16666666667,20627,21212.5,142411,141446,92826,139063,123762,127275,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,rla,ecd,-.3334304275148978,.0182942167016664,-.3272648897278369,.0151984762290751,-.3665247946417555,.025960661280032,.0149192453381134,-.3545102603145214,-.3978692293512814,.0185572286295064,-.3820512709863634,.0133073564937529,-.4132818544391857,.0257025793029088,.0176199322633583,-.4025801772140626,-.3952177782655583,.0282252528200168,-.4159284774526762,.0251987192603978,-.373061404537723,.0282051033695051,-.3935980046305315,.0251903640938478,.0180640761736274,.038174434895309,-.0133483002386137,.030747966848715,.0402204499014627,.0383405523473826,.0089821725835311,.0307411199559475,.0221563737278352,.0035651752728586,.0223304728221447,.0035557706840866,38822.33333333334,39079.83333333334,37015.25,38335,27609.5,32577.33333333333,232934,234479,148061,230010,165657,195464,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,rla,hsp,-.2397012281131618,.0200729872290678,-.2120085038454675,.0163751766889815,-.31616319961862,.027620703634114,.0136085394890781,-.2720952935498069,-.3340042800336957,.0221721582713329,-.3321441284399922,.0146642906055694,-.4265273348213849,.0267280614545005,.0177523949631627,-.392240614306382,-.4307809601841863,.0293641222852526,-.4474323722372147,.0257551058117039,-.438913200076291,.0290345360630152,-.4511592274087302,.026357020811939,-.0042536253628013,.0397069382690081,-.0551917579308327,.0312805531009313,-.0123858652549061,.0412603275624962,-.0589186131023482,.031777980946075,-.0081322398921048,.0112148867076604,-.0037268551715155,.0106758829707825,3047.5,3507.6,3554.5,4236.833333333333,4721.2,4892.166666666667,18285,17538,14218,25421,23606,29353,6,5,4,6,5,6,1,1
22,22,LA,Louisiana,rla,nec,.3816108289958995,.0184971277120098,.3858026449670569,.0140713415908829,.3556130116409162,.0261113044442205,.0136413315384075,.3739928763654181,.3235743557454993,.0190339061159607,.3550632154350347,.0173312526195532,.3587074885227154,.0258500059079025,.0109940171679305,.3916535060140756,.389593455360116,.0282636800672658,.3688595002649497,.0254594218147815,.3664450826215855,.0283043732634244,.3460169375838369,.0254650065327485,.0308859668374006,.0383021985841981,-.0227940057491258,.0277317610806043,.0077375940988701,.0385687606107745,-.0456365684302387,.0277368882753937,-.0231483727385305,.0045266851743717,-.0228425626811129,.0045134885457743,14357,14403.16666666667,16062.25,15325,21425.66666666667,17825.16666666667,86142,86419,64249,91950,128554,106951,6,6,4,6,6,6,1,1
22,22,LA,Louisiana,rla,wht,.1475025997199974,.0183698700304073,.1588667073164443,.0134949264236101,.1450817241646478,.0260164291362065,.0126570195385192,.161721034860298,.1339328751180792,.018752779396181,.1645646923026624,.011294087299243,.1547563859693004,.0257616854993075,.0151848951961003,.1674316807807713,.188110769473641,.0282658242625279,.1511318584716727,.0235228268158187,.1899261734009834,.0282618446556509,.1537498741378202,.0236934710667683,.0333543835043405,.0382442317350648,-.0162998223090986,.0279982932251869,.035169787431683,.0384815237155893,-.0136818066429511,.0281418125448298,.0018154039273425,.004266896585121,.0026180156661475,.0042382074554278,24096.66666666667,24028.5,23819.75,23495.83333333333,21057,21569.16666666667,144580,144171,95279,140975,126342,129415,6,6,4,6,6,6,1,1
23,23,ME,Maine,mth,all,.0645702421980201,.0127291011079085,.0679350753645605,.0110769233457803,.0362320201415299,.0187530551115963,.0156076550241918,.0418863908196583,.038776955557695,.0140147252145392,.0360262101557344,.0116532749453822,.0413218909738601,.0208320189933092,.0173088524303753,.0301660294918104,-.1939616197473636,.0234652453154153,-.1868375570715975,.0220433775940721,,,,,-.2352835107212238,.0313781891295564,-.2170035865634079,.0280268954436867,,,,,,,,,12472,12689.66666666667,13081.83333333333,12975.66666666667,,,74832,76138,78491,77854,,,6,6,6,6,,,0,
23,23,ME,Maine,rla,all,.1244197343265647,.012392425029912,.1241592031553787,.0101168746095979,.1054364982447667,.0185910481088418,.0137222004046392,.1027045582668493,.087167696810923,.0128570104172369,.0817016179322916,.0098887711343634,.0688988953770793,.017764678372841,.0142426259603415,.0606986775977339,-.1360910923967488,.0258882054499869,-.1150286051210052,.0229345072575214,,,,,-.2049899877738281,.0313971810695039,-.1757272827187391,.0269971112786441,,,,,,,,,12441.16666666667,12663.66666666667,13037.16666666667,12930.5,,,74647,75982,78223,77583,,,6,6,6,6,,,0,
24,24,MD,Maryland,mth,all,.0182730824868598,.0165231118229693,.0139163908210583,.0136285849682657,.0180732578755074,.0241719913151844,.0188256870968543,.0048826179762973,-.0060560428831442,.017565953249137,-.0163983947807966,.0137368496719768,-.0301853436417958,.0254944246858428,.0200099390547119,-.0376794075378904,-.3239860193980478,.0290362421044942,-.3004994923661891,.0265351880818876,,,,,-.2938006757562521,.0386402516246066,-.2628200848282987,.0332342273494425,,,,,,,,,65794.25,67368.75,,67807.5,63783.5,,263177,269475,,271230,255134,,4,4,,4,4,,0,
24,24,MD,Maryland,mth,blk,-.4644033097771343,.017094478742972,-.4682167539976377,.0145919829034339,-.4680055787075015,.0245882251075836,.0156336574264364,-.4820070132163187,,,,,-.5123368509840065,.0258957197047338,.0224757885506085,-.5097993603861493,-.7429443807879639,.0295838009816616,-.7359335623601992,.0272292303434678,,,,,-.2306075298039574,.0393165306143446,-.22613420197405,.0353071105596209,,,,,,,,,22256.75,22748,,22809.25,20619.75,,89027,90992,,91237,82479,,4,4,,4,4,,0,
24,24,MD,Maryland,mth,ecd,-.4575848813463645,.0169552770363747,-.4624080477852258,.0139936827335283,-.4667925262037624,.0244896404815433,.0161637333917369,-.4784966563138784,,,,,-.5105354489223823,.0257940882166109,.0224125434381068,-.5170582750687771,-.8856430429055802,.0296800567940005,-.8496530377930209,.0272498131617958,,,,,-.3751075939831978,.0393222679689435,-.3325947627242438,.0352827779620285,,,,,,,,,29842.25,29546.5,,29593.25,17820.25,,119369,118186,,118373,71281,,4,4,,4,4,,0,
24,24,MD,Maryland,mth,hsp,-.3170258330371526,.0178171618227674,-.3199595799040178,.0142917107400679,-.3456640054097883,.0250284619370379,.0140637456803089,-.3387720158995314,,,,,-.3618188114269356,.0261823693116167,.0220668413258124,-.3763363519007888,-.7300705486770299,.0298540268229718,-.6962628008559532,.0271960079846717,,,,,-.3682517372500944,.0397086814225379,-.3199264489551643,.035022397639238,,,,,,,,,10407.5,11416.25,,12591,13736.5,,41630,45665,,50364,54946,,4,4,,4,4,,0,
24,24,MD,Maryland,mth,nec,.400901503492413,.0169252561545561,.3973112753866893,.0131406878694817,.3907361064303239,.0244585805323154,.0159171829455244,.3811558115291339,,,,,.3480557359755066,.0257701620201854,.0201688474293464,.3436935418703651,-.0885641902314123,.029277797573775,-.0611102551982768,.0274124530555681,,,,,-.4366199262069189,.0390037265055219,-.4048037970686419,.0340327046993326,,,,,,,,,35952,37822.25,,38214.25,45627.25,,143808,151289,,152857,182509,,4,4,,4,4,,0,
24,24,MD,Maryland,mth,wht,.4055776016667004,.0170381752421192,.4022191350349728,.0137144583219668,.4359292515412653,.0245522010012349,.0148390304855881,.3983775926041281,,,,,.4098867636857305,.0258778675042688,.0185294617638589,.3906151843696557,.1469676438139543,.0294542052128688,.1811526735074862,.0257723843487578,,,,,-.2629191198717762,.0392073236945635,-.2094625108621695,.0317420344067359,,,,,,,,,25747.25,25402.25,,24364.25,21364.75,,102989,101609,,97457,85459,,4,4,,4,4,,0,
24,24,MD,Maryland,rla,all,.1087845155969457,.0167244404897234,.1020776632689344,.0131348346931338,.1293681696896133,.0233321129784129,.0166616493110538,.0987271071506307,.0702701258977921,.0164040191464232,.0575308484236435,.0119515724202713,.0111720821059708,.023064689041638,.0171391299517629,.0163345896966563,-.1349752328860982,.0291343311529372,-.1182237987249309,.02532473238925,,,,,-.146147314992069,.0371589710879682,-.1345583884215872,.0305792715101348,,,,,,,,,64724,65951.16666666667,,66839.16666666667,63899.83333333334,,388344,395707,,401035,383399,,6,6,,6,6,,0,
